date,basis,basis_z,signal,gross_return,transaction_cost,funding_cost,net_return,equity_curve
2023-11-28,-0.00017902719000062461,-0.21350043317241774,0.0,0.0,0.0,0.0,0.0,0.9988570106679596
2023-11-29,-0.0004634587687899483,-0.9092749893854271,0.0,0.0,0.0,0.0,0.0,0.9988570106679596
2023-11-30,-0.00018981781258453623,-0.25681959741189464,0.0,0.0,0.0,0.0,0.0,0.9988570106679596
2023-12-01,-0.000582344631038012,-1.2030373949895232,0.0,0.0,0.0,0.0,0.0,0.9988570106679596
2023-12-02,-0.00038917239243474455,-0.744562786880349,0.0,0.0,0.0,0.0,0.0,0.9988570106679596
2023-12-03,0.00018611176064986523,0.6283658045968514,0.0,0.0,0.0,0.0,0.0,0.9988570106679596
2023-12-04,4.7628006228706e-05,0.26507499899394316,0.0,0.0,0.0,0.0,0.0,0.9988570106679596
2023-12-05,0.00019011963301096557,0.5969937846155068,0.0,0.0,0.0,0.0,0.0,0.9988570106679596
2023-12-06,0.0002766814556203201,0.787280761760161,0.0,0.0,0.0,0.0,0.0,0.9988570106679596
2023-12-07,0.0005281327856856421,1.386833751792531,0.0,0.0,0.0,0.0,0.0,0.9988570106679596
2023-12-08,0.0008714593557286321,2.1973730739940085,1.0,0.0,5.6e-05,0.0,-5.6e-05,0.9988010746753623
2023-12-09,0.00047342475660805405,1.1177484785997742,1.0,7.960691982411555e-06,0.0,3.968253968253968e-06,3.992438014157587e-06,0.9988050623267414
2023-12-10,0.00046781084446045895,1.0672230656018582,1.0,1.1227824295190095e-07,0.0,3.968253968253968e-06,-3.855975725302067e-06,0.9988012109586668
2023-12-11,0.00042654052054480474,0.9327576142721132,1.0,8.254064783129022e-07,0.0,3.968253968253968e-06,-3.142847489941066e-06,0.998798071878788
2023-12-12,0.0005447707862931139,1.1923904293795902,1.0,-2.3646053149661806e-06,0.0,3.968253968253968e-06,-6.332859283220149e-06,0.9987917466311464
2023-12-13,0.0001392516775720054,0.1616542765894387,0.0,8.110382174422183e-06,5.6e-05,3.968253968253968e-06,-5.185787179383178e-05,0.9987399514168009
2023-12-14,0.0002356641708161078,0.3762477184558577,0.0,0.0,0.0,0.0,0.0,0.9987399514168009
2023-12-15,0.0006602446005050666,1.436710942331123,0.0,0.0,0.0,0.0,0.0,0.9987399514168009
2023-12-16,0.0002216035568753938,0.2665714689627701,0.0,0.0,0.0,0.0,0.0,0.9987399514168009
2023-12-17,0.0005279617477231824,1.0443890752518907,0.0,0.0,0.0,0.0,0.0,0.9987399514168009
2023-12-18,0.0003257958882425527,0.4768553186445488,0.0,0.0,0.0,0.0,0.0,0.9987399514168009
2023-12-19,0.0005275835130866824,1.0034176378822866,0.0,0.0,0.0,0.0,0.0,0.9987399514168009
2023-12-20,0.0009148774417475636,2.0657644289192043,1.0,0.0,5.6e-05,0.0,-5.6e-05,0.9986840219795217
2023-12-21,0.0007862522497017466,1.6314291399335914,1.0,2.572503840916337e-06,0.0,3.968253968253968e-06,-1.395750127337631e-06,0.9986826280661708
2023-12-22,0.0006857020484165588,1.297166711452631,1.0,2.0110040257037594e-06,0.0,3.968253968253968e-06,-1.9572499425502087e-06,0.9986806733946544
2023-12-23,0.0005270661388685483,0.8167915875864813,1.0,3.1727181909602104e-06,0.0,3.968253968253968e-06,-7.955357772937577e-07,0.9986798789084487
2023-12-24,0.0003930237178781937,0.417217346299023,0.0,2.680848419807087e-06,5.6e-05,3.968253968253968e-06,-5.728740554844688e-05,0.9986226671292125
2023-12-25,0.0008205255241318099,1.596179143696464,0.0,0.0,0.0,0.0,0.0,0.9986226671292125
2023-12-26,0.0006953767137112266,1.1868885005573377,0.0,0.0,0.0,0.0,0.0,0.9986226671292125
2023-12-27,0.0005743379302050045,0.8155786979051228,0.0,0.0,0.0,0.0,0.0,0.9986226671292125
2023-12-28,0.0008534136946245496,1.5544322359369878,0.0,0.0,0.0,0.0,0.0,0.9986226671292125
2023-12-29,0.0006689476088030943,0.9989827170692763,0.0,0.0,0.0,0.0,0.0,0.9986226671292125
2023-12-30,0.0008046067966027692,1.3337665827156449,0.0,0.0,0.0,0.0,0.0,0.9986226671292125
2023-12-31,0.0007191695391544073,1.0699742275803674,0.0,0.0,0.0,0.0,0.0,0.9986226671292125
2024-01-01,0.0011458013520311283,2.158527385989742,1.0,0.0,5.6e-05,0.0,-5.6e-05,0.9985667442598534
2024-01-02,0.0007314845937660408,0.9995741629924632,1.0,8.286335165301744e-06,0.0,3.968253968253968e-06,4.318081197047776e-06,0.9985710561521357
2024-01-03,9.965606994732923e-05,-0.6641773031706467,1.0,1.2636570476374262e-05,0.0,3.968253968253968e-06,8.668316508120293e-06,0.9985797120821063
2024-01-04,-0.000165354964254405,-1.3437737750197252,1.0,5.300220684034706e-06,0.0,3.968253968253968e-06,1.331966715780738e-06,0.9985810421570459
2024-01-05,6.569222444241518e-06,-0.8617456937951272,1.0,-3.4384837339729304e-06,0.0,3.968253968253968e-06,-7.4067377022268985e-06,0.9985736459291922
2024-01-06,-0.00026431611997779214,-1.5302738636249145,1.0,5.417706848440666e-06,0.0,3.968253968253968e-06,1.4494528801866975e-06,0.9985750933146393
2024-01-07,-0.0002759376890111298,-1.5117359252251716,1.0,2.3243138066675342e-07,0.0,3.968253968253968e-06,-3.7358225875872147e-06,0.9985713628152503
2024-01-08,0.0004612252532520955,0.3329239812019044,0.0,-1.4743258845264454e-05,5.6e-05,3.968253968253968e-06,-7.471151281351843e-05,0.9984967580380821
2024-01-09,8.674531580687983e-05,-0.5845348552577642,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-10,0.00019096221545922276,-0.3030269385459203,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-11,-2.9349257896882364e-05,-0.8331975777520682,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-12,0.00014420667248415953,-0.37114360932398155,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-13,-3.710861353134476e-05,-0.8098224001198929,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-14,6.110180941121257e-05,-0.5483835546657002,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-15,9.17365374348833e-05,-0.4475564886110161,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-16,-0.00011475473506195044,-0.958175204312848,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-17,0.00017064148382495148,-0.2211790065833479,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-18,-0.00010647230641147587,-0.90887774531188,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-19,7.609105150230278e-05,-0.42630344342256965,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-20,-0.00010169348441380066,-0.8573453203580391,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-21,-7.936476443148877e-06,-0.6253603348880984,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-22,-2.577872603204412e-05,-0.6621719648728027,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-23,-0.00019050579345680774,-1.0705155522765801,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-24,-0.00015418473107686737,-0.9803322926653586,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-25,-0.00019495863072194197,-1.1037001437326488,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-26,-0.0004091837534865306,-1.650554755414571,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-27,-0.0004376485637962446,-1.6959587123470274,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-28,-0.00023461594120632867,-1.1607915289182311,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-29,-0.0003464587333024127,-1.4658475376552542,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-30,-0.0005311008587511878,-1.9042752469957107,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-01-31,-0.00045806638065215566,-1.7329573246596233,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-01,-0.00024003099625780067,-1.1824643244869504,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-02,-0.00041675349634395786,-1.5839192604209287,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-03,-0.0004346335315972283,-1.5784269731748348,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-04,-0.00029546753489384514,-1.1949191646998403,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-05,-0.00037001649103274303,-1.3323688761092274,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-06,-0.0004606741589316954,-1.4940593741561605,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-07,-0.0005277651973401021,-1.6028722369581239,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-08,-0.000431768684707734,-1.320587769188934,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-09,-0.00035374429791801276,-1.0985207605908303,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-10,-0.0003872912794022909,-1.1378153977793117,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-11,7.059793660246783e-05,-0.07839624948538146,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-12,0.000527333691566767,0.9432258102963119,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-13,-6.418770015059749e-05,-0.38483229346917824,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-14,0.0005410237718201927,0.9949925237939334,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-15,0.0003565285718316602,0.5649634181669796,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-16,0.000469729816176212,0.8273544478347451,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-17,0.0007115616677921821,1.3580044186208946,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-18,0.0007329823284081272,1.387867162300727,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-19,0.0007543306551909268,1.4576836449422979,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-20,0.0007379762151096259,1.4248892557810444,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-21,0.0005477830973816822,0.9942953669418886,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-22,0.0005551369213883106,1.009181146366234,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-23,0.0005467115927224597,0.9794029177579299,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-24,0.0006567780582216187,1.2506727348430164,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-25,0.0006966604545297628,1.3444503161989971,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-26,0.0006446577357799299,1.2157602097582867,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-27,0.0006512908969593667,1.252972950263829,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-28,0.0008933718173427252,1.8044223585496861,0.0,0.0,0.0,0.0,0.0,0.9984967580380821
2024-02-29,0.0011823343125865193,2.443050469994857,1.0,0.0,5.6e-05,0.0,-5.6e-05,0.998440842219632
2024-03-01,0.0006841934755783541,1.2590529740116658,1.0,9.962816740163264e-06,0.0,3.968253968253968e-06,5.994562771909296e-06,0.9984468274359348
2024-03-02,0.0008485237374120658,1.6867767532310127,1.0,-3.28660523667425e-06,0.0,3.968253968253968e-06,-7.254859204928218e-06,0.9984395838447782
2024-03-03,0.0010219137469675843,2.0589817982773746,1.0,-3.4678001911103663e-06,0.0,3.968253968253968e-06,-7.436054159364334e-06,0.9984321593939579
2024-03-04,0.0007424816026162517,1.3520692893158182,1.0,5.588642887026764e-06,0.0,3.968253968253968e-06,1.620388918772796e-06,0.9984337772423652
2024-03-05,0.0003669842557236791,0.5010639633351005,1.0,7.509946937851427e-06,0.0,3.968253968253968e-06,3.5416929695974586e-06,0.9984373133882546
2024-03-06,0.0008178385465349436,1.4503080579848175,1.0,-9.017085816225272e-06,0.0,3.968253968253968e-06,-1.2985339784479241e-05,0.9984243483404868
2024-03-07,0.0007005593765985196,1.149010080532157,1.0,2.3455833987284748e-06,0.0,3.968253968253968e-06,-1.6226705695254933e-06,0.9984227282266808
2024-03-08,0.0008218371125465751,1.366077626611035,1.0,-2.425554718961105e-06,0.0,3.968253968253968e-06,-6.393808687215073e-06,0.9984163445027676
2024-03-09,0.0006852834876713843,1.0527263500011679,1.0,2.731072497503814e-06,0.0,3.968253968253968e-06,-1.237181470750154e-06,0.9984151092805661
2024-03-10,0.0006657114224584149,0.9826173948834694,1.0,3.9144130425938783e-07,0.0,3.968253968253968e-06,-3.5768126639945802e-06,0.9984115381367593
2024-03-11,0.0010496985334160769,1.7437942554844683,1.0,-7.679742219153236e-06,0.0,3.968253968253968e-06,-1.1647996187407205e-05,0.9983999086429697
2024-03-12,0.0007161684025067672,1.001975686551386,1.0,6.670602618186189e-06,0.0,3.968253968253968e-06,2.702348649932221e-06,0.9984026066676149
2024-03-13,0.0007549931442767388,1.0519810724549667,1.0,-7.764948353994024e-07,0.0,3.968253968253968e-06,-4.7447488036533705e-06,0.9983978694980414
2024-03-14,0.0009319229340274404,1.3674031484345672,1.0,-3.538595795014052e-06,0.0,3.968253968253968e-06,-7.50684976326802e-06,0.9983903746752312
2024-03-15,0.0007529554936187566,0.9724429662407273,1.0,3.579348808173616e-06,0.0,3.968253968253968e-06,-3.8890516008035195e-07,0.9983899863960627
2024-03-16,0.0007710581566495733,0.979402254853262,1.0,-3.620532606162484e-07,0.0,3.968253968253968e-06,-4.3303072288702165e-06,0.9983856630606873
2024-03-17,0.0007953734881791519,0.9946265601979224,1.0,-4.863066305916403e-07,0.0,3.968253968253968e-06,-4.454560598845608e-06,0.9983812156912503
2024-03-18,0.0007394101571005507,0.8603428202294201,1.0,1.1192666215720161e-06,0.0,3.968253968253968e-06,-2.848987346681952e-06,0.9983783713157995
2024-03-19,0.0005923582730105181,0.5523790976392116,1.0,2.9410376818006165e-06,0.0,3.968253968253968e-06,-1.0272162864533516e-06,0.9983773457652765
2024-03-20,0.0005288950483262056,0.41471553155364593,0.0,1.2692644936862073e-06,5.6e-05,3.968253968253968e-06,-5.869898947456776e-05,0.9983187420239658
2024-03-21,0.0005895857175115538,0.5122765295394428,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-03-22,0.0004601064594478288,0.24611799117674255,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-03-23,0.0004732431405756188,0.2566781489910538,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-03-24,0.0007571899380209857,0.7874451027017695,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-03-25,0.0005792539831528387,0.4147328607388949,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-03-26,0.0008012449002965383,0.8284976349864173,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-03-27,0.0009008465847166747,0.9995738225557608,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-03-28,0.0008205096799596134,0.8082426266651661,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-03-29,0.0007593335345852381,0.6554261689419233,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-03-30,0.0008607694534283894,0.8412475414157097,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-03-31,0.0011636042924756396,1.4708059288669655,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-01,0.0007204890451451007,0.46709319090662677,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-02,0.0006308349288595139,0.24064321798534785,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-03,0.0001306702277936722,-0.9566545591159296,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-04,3.0807936681753745e-05,-1.2580646322521167,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-05,7.49006681850517e-05,-1.191240022189949,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-06,8.127862898987814e-05,-1.2348954911653012,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-07,3.3303756428182396e-05,-1.4487329616661453,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-08,0.0008150824186898831,0.6665057737621041,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-09,0.0006260152168557909,0.07266569377353768,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-10,0.0007164249711184567,0.3256468059222627,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-11,0.0007064018332059163,0.25700165071170905,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-12,0.00029615743397393146,-1.3557796989757587,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-13,0.0002375958068565609,-1.5458301843328033,0.0,0.0,0.0,0.0,0.0,0.9983187420239658
2024-04-14,-0.0006998902003534369,-5.359122935263894,-1.0,0.0,5.6e-05,0.0,-5.6e-05,0.9982628361744125
2024-04-15,-0.0004303985732239113,-3.4611850179695365,-1.0,5.38983254259049e-06,0.0,3.968253968253968e-06,1.4215785743365216e-06,0.998264255283472
2024-04-16,-0.00044512948883834724,-3.180639923271181,-1.0,-2.946183122887197e-07,0.0,3.968253968253968e-06,-4.262872280542688e-06,0.9982599998104494
2024-04-17,-0.00037329064292457304,-2.7034596178485635,-1.0,1.4367769182754321e-06,0.0,3.968253968253968e-06,-2.531477049978536e-06,0.99825747273817
2024-04-18,-0.0003952249067076252,-2.5650142806365728,-1.0,-4.3868527566104376e-07,0.0,3.968253968253968e-06,-4.406939243915012e-06,0.998253073478138
2024-04-19,-0.0004797602325350425,-2.602673501763713,-1.0,-1.6907065165483421e-06,0.0,3.968253968253968e-06,-5.65896048480231e-06,0.9982474244034414
2024-04-20,-0.0006683724609803932,-2.87071833763924,-1.0,-3.7722445689069867e-06,0.0,3.968253968253968e-06,-7.740498537160956e-06,0.9982396974707131
2024-04-21,-0.0004397254674586293,-2.135543591698934,-1.0,4.572939870435277e-06,0.0,3.968253968253968e-06,6.046859021813093e-07,0.9982403010921852
2024-04-22,-0.0006185753025214069,-2.407636595101368,-1.0,-3.5769967012555266e-06,0.0,3.968253968253968e-06,-7.545250669509495e-06,0.998232769118885
2024-04-23,-0.0004171677383517647,-1.8462721747904987,-1.0,4.028151283392846e-06,0.0,3.968253968253968e-06,5.989731513887756e-08,0.9982328289103477
